1447 17
2077 26
1963 2
1946 13
1803 6
2024 3
2208 4
0509 5
2042 6
1752 14
1942 5
1937 16
1424 10
0396 12
1941 6
2107 0
1452 29
0376 3
1609 1
2278 12
2213 3
1993 4
0812 14
2036 32
1477 5
1911 6
0140 28
2269 0
1949 17
2049 4
2039 30
1960 4
2030 9
1484 2
2052 5
1914 14
1940 6
0813 19
2400 15
1666 7
2291 9
1841 12
2235 14
2093 6
0251 8
1489 20
0563 13
1944 33
0556 0
0558 3
0560 18
0557 11
1446 3
1957 15
1955 20
1527 17
0815 20
2081 1
1398 16
0591 11
0388 24
2211 13
1950 0
0811 6
0807 23
0510 0
1528 5
0880 3
1790 15
1899 1
1948 18
2214 20
1943 4
1158 0
1923 24
1954 18
1159 16
2176 10
2320 19
1165 23
1900 25
2187 10
2212 2
1910 24
1792 7
1481 12
1807 16
1795 18
2110 1
1680 2
1806 26
0808 26
0223 17
1791 28
1525 0
0819 21
1682 20
2233 21
1488 16
1964 10
1384 22
0772 20
1633 6
2058 3
1177 29
1204 1
1295 7
1166 1
2215 9
0322 19
1087 26
1210 4
1073 3
0398 21
0809 7
0519 2
1532 21
1632 16
0147 11
1163 7
0879 8
1953 3
1796 13
0884 17
2345 11
1577 20
0631 15
0874 1
1637 4
1636 2
1634 19
1881 12
0958 18
1175 8
1063 7
1705 2
1173 20
0132 0
1524 24
1493 20
2261 17
1864 9
0106 7
0446 21
0323 4
0959 5
1208 13
2161 0
2162 6
1169 8
2160 9
1211 0
2231 19
1178 3
2157 12
2044 9
2155 5
2159 20
1065 11
2296 18
2303 17
0125 9
2033 2
1168 3
1625 5
1694 11
1207 4
1160 9
1213 9
1171 3
1176 5
0776 10
0511 17
1118 2
0209 11
0448 22
1112 1
2276 10
1083 17
2156 6
1604 2
1209 25
1068 3
1164 14
0691 0
0377 16
1922 7
2216 6
0512 9
2294 13
2028 18
1378 5
1641 1
0595 14
1479 11
0455 7
0438 5
0439 12
0810 5
1181 8
2041 1
1490 0
1987 12
1994 20
0881 10
2040 13
1703 1
1700 9
1988 18
2376 17
1430 25
1040 29
0138 11
1157 6
2283 8
2290 8
2317 28
1078 1
1174 16
1486 13
1182 1
2373 5
1212 2
2279 11
1131 6
1567 26
1102 5
1444 1
2262 10
1327 12
0199 2
0419 7
0221 12
1494 3
0225 8
0203 19
0202 6
1105 19
1282 13
0139 23
1172 2
1480 8
2237 24
0904 14
1094 33
1155 6
2102 15
1214 7
1206 7
1138 30
0228 22
0420 2
1191 8
1366 23
1110 23
0234 20
0141 2
1495 10
0814 9
0827 2
2188 14
0597 21
0458 6
0905 2
1032 23
1141 5
1107 23
1349 10
0816 17
1935 8
2288 5
0559 9
2323 0
2328 18
1702 21
1936 17
2178 6
1788 2
1530 30
0119 1
0871 2
1104 9
2175 14
0440 17
2277 3
1080 5
1077 25
0426 23
1701 27
1189 3
0828 1
1842 2
1690 21
0832 9
1698 25
0192 15
0418 1
0311 22
1526 11
1640 20
1697 8
0412 1
0661 18
1531 6
0249 15
0326 9
0451 13
1072 3
2223 0
0639 6
2047 13
2266 3
1205 15
1312 23
1555 0
2163 0
0354 16
2265 2
1365 5
1100 2
0113 3
0830 18
1203 13
1183 15
1170 2
0907 19
2179 12
1156 6
1789 11
0083 15
1356 11
1216 1
0692 7
1364 2
0908 0
1707 3
1198 0
1180 5
1167 5
0648 5
0643 9
2045 16
1066 0
2282 11
0665 24
2293 5
2164 17
0154 9
2329 1
1161 5
2177 28
1542 9
0680 1
2173 22
1129 6
1125 26
2267 4
1223 5
2375 8
0449 10
0823 3
2170 3
0689 19
1070 1
2148 4
1069 3
1089 20
0540 10
1099 1
0150 14
1046 19
0149 23
2147 5
1812 14
1061 2
2321 4
1800 15
2284 0
2146 6
1224 17
0645 5
2292 16
0193 3
2158 7
2180 11
2166 13
2165 1
0685 8
0678 2
1085 27
0695 7
0885 7
0820 6
0817 16
0687 1
1132 2
0146 21
0218 4
0208 8
1122 2
2289 8
0782 27
2382 4
2377 2
1096 2
1344 6
1084 9
0824 28
0683 6
1184 31
1052 6
1179 4
0791 13
1683 13
0143 1
0906 6
1162 7
0953 11
1918 9
1135 2
1124 2
1082 12
1506 15
0222 3
1629 25
1106 14
0590 4
0647 6
1867 7
1610 15
2374 1
1115 17
2281 0
0747 3
1133 8
1101 17
0753 0
1093 5
1091 10
1088 5
1215 11
1079 2
2224 8
1699 4
1059 6
0155 25
1047 17
1041 5
1934 12
0686 4
0650 2
1154 1
0515 14
2100 4
0427 26
1058 17
1056 13
1054 7
0902 2
2169 2
1130 3
1258 13
0172 10
0697 10
0229 12
0241 7
0239 25
0231 12
0227 9
0226 3
0596 2
0270 1
1230 8
2383 6
2379 8
1227 13
1866 5
1095 5
0453 18
1190 8
1732 15
1081 12
1868 12
1075 2
0178 0
1109 10
1515 3
1050 11
1348 0
0952 19
1067 9
1834 1
0576 6
1114 7
2191 15
0773 3
1029 6
1539 8
1635 17
0118 10
0268 0
0001 17
1103 13
1140 2
1120 2
0749 7
0755 10
0351 16
2295 5
0666 12
0644 7
1236 4
0309 18
1153 15
1202 3
1074 0
0679 5
1049 4
0152 4
0513 12
1151 15
0638 6
2217 3
1533 14
1137 2
1772 17
1257 4
1128 17
1234 3
1353 2
1865 6
1343 11
0444 20
1076 0
1199 4
1710 14
0684 12
1064 6
1534 12
2082 0
1053 11
0156 18
1965 7
0699 6
0761 12
0200 18
1538 2
0759 21
1233 0
1568 9
1239 9
1229 6
0775 0
0796 10
0698 7
0795 3
0518 15
1537 10
0305 14
0649 0
1136 17
1908 1
1754 4
1111 2
0197 11
1092 1
0694 1
2168 7
2167 16
1355 10
1097 1
2357 4
1200 17
2092 2
0542 20
0682 11
0653 18
0875 0
0571 4
1034 12
0714 3
0797 14
0651 13
0110 11
0877 19
1238 19
2255 8
0454 5
1473 10
1062 5
2209 19
0002 3
1014 1
0882 21
1134 17
0619 18
1127 20
0358 4
1771 0
0869 8
1116 0
2300 13
1194 6
2007 1
2384 2
2381 1
1086 13
1797 9
1799 22
1226 5
0696 1
0562 5
1326 11
1051 7
0704 9
2253 2
1915 8
0917 16
1043 19
0144 6
1228 2
0703 6
0237 8
0210 0
1242 4
0781 2
0713 5
0693 3
0786 15
1811 0
1809 4
0655 15
0003 2
1152 5
2259 1
1810 3
1225 2
0667 13
2301 0
1388 4
1507 9
0757 23
0758 8
1235 10
1231 1
0452 19
1347 4
1090 3
1464 1
1071 0
0702 8
0700 0
0307 16
1589 8
0308 20
1232 4
1582 12
1187 2
1566 4
1045 27
1038 10
1929 4
1579 13
1042 5
1574 6
2312 5
0708 11
0646 18
1689 21
2298 16
2273 9
1628 9
0463 3
2108 3
0059 5
0954 2
1201 6
0429 2
0428 9
1196 10
0681 11
0035 13
1048 5
0263 9
1033 0
0508 7
2322 16
1679 7
0265 12
0269 5
0039 1
0993 9
1580 10
1575 18
2302 0
0276 19
1676 14
2309 11
0517 1
0259 10
2109 3
1684 12
0701 15
0381 4
1390 13
1126 14
0994 14
1121 2
0352 19
0281 0
0212 15
1543 12
1026 12
1837 8
0459 11
1113 7
0461 4
1098 5
2073 13
0664 7
0406 2
0126 8
1148 0
0378 0
0883 5
2270 10
2141 4
1117 0
1240 2
0728 4
0465 14
0460 7
0196 5
0707 12
2113 1
0443 12
1591 15
1692 8
1967 0
1583 8
1321 7
1192 13
0546 16
0594 6
1992 14
1709 13
1695 0
1150 1
2327 6
1044 2
0787 18
0785 12
0774 9
0128 18
0469 1
1060 17
1185 2
0913 13
0401 9
1149 1
0250 4
0756 6
1006 8
0876 9
0355 18
1760 16
0224 9
0731 20
0726 15
1354 7
1350 10
1345 9
2240 4
2103 9
0690 11
1970 14
1186 4
1057 17
0353 20
1055 7
1691 1
0410 4
1195 3
0405 0
0013 9
0521 16
2308 1
1283 14
2310 4
0127 15
1674 5
1147 7
1015 16
1123 12
0729 7
0599 17
1622 1
0080 11
0592 8
1861 3
0829 4
0825 10
1108 9
0055 8
0544 0
0659 12
1549 11
1030 0
0770 11
1614 9
2048 6
2305 14
0821 3
1618 7
1862 4
1027 5
1535 18
0450 1
0442 14
0632 6
1590 11
0240 8
0430 11
1638 7
1509 12
0033 4
1119 0
1358 2
1020 12
0588 1
0710 18
1284 12
1255 8
1219 2
1536 3
2364 10
2297 2
1784 1
0182 15
0181 9
1011 17
0433 0
0431 1
1966 17
1188 6
0036 4
0543 7
0520 18
2286 16
0763 15
0764 14
1241 0
2306 12
0750 4
0292 16
2347 0
1025 3
0688 1
1019 5
0368 0
1253 11
1237 1
2256 3
0462 9
2252 18
1352 10
1605 10
0321 0
2238 3
1337 4
1586 5
2085 6
0034 8
0790 1
1035 0
1544 13
0903 9
1028 2
2051 7
0360 11
1761 6
1322 8
0086 1
1243 1
0361 6
0370 15
0996 9
1758 5
1770 10
0674 14
1779 3
1759 18
0752 19
0375 3
0373 10
0363 18
0357 19
0372 16
0366 14
0362 17
0364 10
0359 1
0356 12
1013 5
1764 20
1762 1
1357 5
0712 9
1222 5
0955 17
0057 3
1009 5
1328 14
0064 4
1331 13
1581 1
0766 13
0765 5
0676 16
1427 11
0658 6
0400 6
0016 2
0010 6
1693 7
0007 10
1926 1
1540 6
1144 0
0988 4
0284 10
0264 1
1023 3
1220 19
0195 12
0271 16
0272 5
0266 16
2299 10
1139 12
0367 2
0365 20
2150 11
2401 0
1498 10
0724 6
0725 6
0084 3
0079 2
0078 3
0077 12
0075 2
0074 3
0073 8
1860 0
0043 9
1578 7
1449 0
1831 5
0278 3
0985 11
0283 19
0411 7
0668 4
1588 20
0669 13
1569 18
0675 0
1000 7
1244 5
0277 9
1765 20
1249 0
0670 4
1767 13
0998 5
0992 6
0716 20
1585 18
0672 21
1768 22
1252 11
1777 10
0673 11
0671 5
1774 13
1780 0
0717 4
0623 21
0718 4
1781 11
1782 6
1250 8
0295 0
0282 10
1814 8
0915 11
1037 17
2315 0
1541 2
1323 1
0656 10
0094 13
0092 11
1615 13
1346 6
1338 0
0818 8
1838 0
1836 12
1197 2
0914 3
0711 3
0732 0
0657 8
0151 3
0145 15
2055 1
0984 0
0995 7
1335 9
0050 0
0158 2
0916 0
1017 0
1901 1
1517 6
1002 17
1251 2
1382 7
1379 1
0991 18
1778 12
0280 2
1245 6
2393 6
0467 3
1394 1
0076 2
0640 3
0963 10
0189 1
0053 11
0065 6
0049 11
0561 0
1324 3
0299 20
0042 0
0548 9
2190 3
0523 9
1031 4
0769 15
0046 3
0888 14
0887 17
1256 0
2152 0
0243 6
0230 0
1247 6
1576 9
1024 0
0751 6
0987 8
0986 10
1369 0
2257 5
0720 1
0327 11
1221 8
0068 18
2104 11
0173 5
2346 11
0037 0
0291 13
1429 1
0909 6
1920 2
0112 7
1362 8
1303 3
1669 12
1146 0
1145 11
0235 4
0997 13
1380 2
0088 9
0115 5
2246 4
0067 6
1217 3
0061 1
1830 3
1571 0
1428 8
1804 11
1491 2
1808 9
1801 3
0399 7
0545 5
1425 10
0006 1
0641 2
2172 7
1016 0
1010 0
0754 1
1007 4
1518 0
0620 5
1513 8
0727 1
2389 0
0081 2
1617 11
2254 2
0072 12
1869 5
1639 3
1991 9
0325 13
0956 7
1843 10
0041 0
1961 2
2043 4
1816 13
1299 2
1298 8
1036 5
2311 0
1285 10
1254 0
2365 10
2366 12
1311 0
1371 5
2046 8
1193 7
1248 2
0093 4
0082 1
0584 4
2096 4
0040 1
0038 2
1304 6
0254 0
1021 1
0379 7
0371 9
1651 3
1389 9
1008 1
0238 2
0232 11
0091 14
2268 6
0967 0
1846 6
0719 4
2363 14
0437 3
0054 7
1319 10
1313 3
2078 7
0794 5
0919 8
0275 4
2194 9
1296 1
0911 12
0652 8
0267 1
0134 4
2307 3
0236 10
1763 10
0990 0
0989 15
2260 0
0723 3
2258 5
0593 1
0715 4
1978 11
0058 2
1847 5
0051 0
2080 2
0920 0
0273 7
0522 0
0262 4
1775 0
1917 6
1916 7
0374 12
1012 0
0624 2
0878 8
2264 3
0205 7
0709 13
1508 1
0090 6
0060 2
0066 1
0047 5
2349 6
0298 16
1681 1
0912 0
1287 3
0014 8
0005 7
0768 5
0111 4
0746 3
0099 6
1884 4
0087 5
0771 4
0124 7
0625 15
1776 2
2285 3
1005 5
1885 5
0470 12
1351 2
1603 6
1218 11
1980 3
1246 5
1001 3
0999 6
1870 10
1769 3
2362 7
1334 7
1845 7
0175 1
1457 4
0048 1
1839 8
0174 8
0045 9
1835 8
0294 1
2072 0
0910 7
2358 8
2350 1
0550 1
1521 7
0108 5
0122 13
0109 16
1499 0
0085 3
1620 2
1619 10
0721 7
0206 8
0961 5
1855 9
0062 2
1468 9
0056 4
2359 7
1848 3
1851 4
1844 9
2355 3
0435 8
0176 2
1833 6
1832 1
2341 3
2340 4
2338 5
0927 13
1022 0
0662 4
1907 10
0402 8
0274 3
0015 0
1018 1
2419 3
1511 6
2398 11
2142 8
1500 6
2372 0
2114 5
0706 4
0826 0
0822 4
0436 3
1840 2
1318 0
0409 1
0784 6
1288 15
0004 13
1857 9
0052 8
0928 4
0022 11
0011 4
0382 0
0123 4
2154 0
0098 2
1497 1
0216 1
1367 1
1361 0
0071 7
1989 1
1858 1
1856 5
0190 8
0187 10
1592 4
0183 3
2352 2
0044 7
1704 7
0549 8
2339 5
0547 10
0285 2
0289 4
0288 7
0023 10
0404 6
1556 0
1551 3
0779 5
1626 9
0514 4
1143 0
0629 2
1004 3
0628 7
0627 10
1642 3
1496 4
2397 2
2390 1
2391 7
2387 2
0338 2
0457 2
0585 0
1863 2
0070 2
1850 1
0441 0
0792 0
0788 7
1550 12
0020 5
0017 12
0009 9
1286 10
0131 11
0129 2
0252 2
1883 3
2403 12
1882 13
2263 3
1621 14
1602 0
0962 0
0705 11
0063 10
0434 0
0177 1
1696 6
0799 9
1426 5
0008 0
1924 7
0778 9
1523 1
0626 0
2151 1
2343 4
0293 3
1565 1
0922 4
0793 7
0012 12
1289 0
1667 4
0730 4
2314 5
2313 3
2304 1
1919 10
2174 7
0121 4
0760 1
0116 1
0114 3
0107 4
0097 2
1616 3
0589 4
1854 9
1595 7
0180 1
2360 1
2354 2
1325 5
0926 9
0413 2
1308 9
0279 4
1293 2
1142 5
0491 0
0211 0
1871 8
0456 6
1859 6
0564 4
0304 4
0296 2
0301 3
0287 7
0286 9
1813 0
0403 3
2193 4
0783 3
0397 5
0130 0
2361 5
0248 2
0117 2
1003 0
1512 4
1766 1
0120 7
0577 4
2239 1
2111 0
0313 1
2351 4
2344 1
0932 1
1817 10
1560 8
0148 1
2189 0
2057 4
2054 2
2378 0
1391 2
1755 2
0089 5
0339 1
2385 3
0069 0
0835 2
0445 7
1975 0
1584 1
1708 5
0297 0
2342 1
1570 5
1381 6
1307 8
1340 4
1339 1
1712 0
2324 3
0530 0
0942 2
0021 1
1554 4
0762 1
1653 0
2143 1
0478 0
0186 2
1593 1
1717 2
2356 5
1330 1
2353 2
0943 3
0302 1
0414 0
0028 3
1925 3
1715 4
1720 6
1652 10
1548 7
1931 0
1267 0
0242 1
1649 6
1647 3
0489 3
2399 0
0466 8
0833 0
2371 1
2367 3
1336 7
0949 0
0306 0
0408 5
1305 8
1300 4
2192 0
2153 1
1932 4
1401 0
0369 4
1646 4
1501 5
1608 11
1306 5
0921 1
1995 1
1997 2
1998 3
2370 1
2368 2
0504 2
1773 3
1516 1
0102 0
0602 5
1999 4
2000 0
2001 0
1996 5
2251 3
0328 0
2369 6
1976 6
1714 7
0777 6
1713 2
1706 5
1432 2
1734 0
0621 0
0603 1
1372 2
0598 6
0842 3
0846 5
1650 5
0844 1
0184 2
0843 8
0488 3
0840 0
1607 2
0838 3
0841 5
0847 9
0837 3
2244 6
0957 1
2105 1
0565 1
1587 0
1458 6
0422 1
1441 2
1434 3
0025 6
0215 2
1893 3
0100 0
1895 0
1897 5
1896 2
1889 6
0217 0
0852 3
0207 4
0330 1
1736 2
0836 7
0312 6
1718 4
0923 1
2330 0
1753 1
1938 7
0526 6
1547 1
0600 0
2412 5
0191 1
1433 0
1552 2
0260 0
0767 0
0633 1
1783 0
1648 0
1263 2
1643 0
0233 0
0485 2
0101 0
0473 2
0474 4
2414 3
1756 0
0475 7
2418 1
0858 6
1368 3
0468 0
2386 0
2002 1
2112 1
0185 2
1711 5
0423 10
1437 3
1431 1
0789 0
0864 5
0525 1
1557 5
1553 4
1545 3
1645 6
1655 5
0256 0
1546 4
2417 5
1890 1
1888 2
1887 4
2405 5
1886 3
0476 3
0472 8
1403 1
1266 6
0497 1
1265 1
1644 1
2149 1
2404 5
1891 4
2416 4
0493 0
0492 2
0477 1
0859 7
1492 0
1874 0
1872 1
0845 9
0188 5
1849 2
1656 7
0030 8
0026 8
0407 5
2195 0
1928 2
2402 0
0524 7
0383 4
0486 7
0738 0
0568 5
0534 2
0527 5
1658 3
0244 2
1558 0
2415 1
0622 0
2413 9
1892 1
2271 5
0734 0
0471 2
0214 2
0464 2
0329 5
0831 1
1969 3
1973 4
1968 5
0300 1
1959 0
1573 7
0929 2
1310 2
1559 2
2409 6
0528 3
2186 1
1664 2
0479 2
0839 1
1309 3
1933 1
0245 2
2410 3
0618 1
2408 4
1894 4
0481 0
0480 4
0862 0
0857 6
1624 3
1623 4
2005 0
0213 4
2388 3
1613 0
1606 4
2242 0
1599 3
1721 2
1716 3
1930 5
1453 0
1320 1
0930 1
0290 5
1820 2
2332 1
2331 2
2196 5
0805 2
2184 0
2183 4
2182 5
2064 5
2053 0
1410 4
0255 2
0257 4
1921 0
2197 6
1724 5
1719 1
0931 0
1438 0
2406 1
0611 2
0861 0
0854 6
2115 3
1597 2
1594 2
1261 1
1276 0
1264 4
2015 5
2006 0
2009 2
2017 3
2003 7
0204 3
1456 2
0965 4
0939 1
0157 0
2185 4
0135 1
0133 1
0384 9
1662 4
2411 0
1387 5
1385 0
2392 4
1879 3
1878 1
1877 5
2116 0
1598 0
1596 1
2094 5
0533 3
0535 2
0531 4
2065 1
1262 0
2407 1
0741 4
0349 0
2117 2
0424 3
0935 5
1654 0
1269 2
1268 3
1259 3
0615 0
2272 1
2016 2
2144 4
2274 1
1373 3
0220 7
0601 1
0337 0
0849 2
0334 3
1612 1
1730 0
0867 3
0855 1
0856 4
0834 0
2241 2
2019 5
1727 1
1729 4
1735 5
1722 2
1333 0
0303 1
1827 5
0161 4
0160 1
0537 0
1561 2
0529 6
0536 4
0918 3
0532 3
2063 3
1294 4
1290 1
1292 5
1291 4
2060 1
0168 2
2056 2
1279 2
1404 3
1271 4
1815 0
0886 3
0499 0
0482 1
0740 2
0735 1
1370 3
0863 1
0851 0
1663 1
0853 1
0866 3
0850 4
0331 1
0335 4
0345 5
0336 2
0332 6
0966 0
0964 2
0566 6
0948 4
1329 1
1405 1
1660 1
0029 2
0416 2
1564 1
1818 1
0019 5
2062 4
2059 6
0258 1
1280 5
0739 4
0483 3
1876 0
2118 4
1823 5
1659 2
1657 3
0630 0
1905 3
1903 0
1519 1
1514 0
1260 2
1270 6
0744 2
0743 5
0484 1
1757 3
1505 3
0610 1
0608 3
0634 0
1503 1
0607 0
0605 2
0617 3
0609 4
0606 5
0860 2
2008 1
1750 0
1873 3
0201 1
0968 2
0316 0
0314 3
1974 1
1455 1
0170 6
0933 3
0162 7
0925 1
1562 6
1301 0
1302 2
1785 0
0018 1
1039 0
2061 7
1273 1
1409 0
0487 3
0495 2
0494 4
2243 3
1661 0
1402 1
0502 2
0501 4
1522 2
1904 1
0496 0
0612 4
1377 1
0736 2
0865 0
1278 0
1376 3
1375 0
0604 4
2011 0
2010 2
0971 2
0973 2
2125 0
2124 0
0960 1
1728 2
1745 0
1742 1
1749 2
1746 3
1748 1
1744 3
1726 2
2334 1
1725 3
1972 3
0801 0
1315 1
0421 0
1828 4
0800 1
0803 2
1442 1
1738 0
2336 4
1440 3
0027 2
0804 4
0798 1
1436 0
1563 5
0031 0
1274 3
1417 5
2181 2
0171 0
0159 4
0163 1
1822 2
1737 3
2121 0
1723 4
0891 0
0169 3
0165 0
1826 3
0894 2
0893 2
1906 1
1731 3
0897 4
0895 3
1277 4
1275 0
0889 0
0500 1
1386 0
0498 2
0490 4
2018 1
2004 4
0978 0
1611 0
1747 1
1733 0
0317 3
1977 0
0947 2
0940 2
0934 0
2333 3
0899 3
1829 1
1819 5
1411 0
0974 2
1407 1
0890 3
2021 0
2020 1
1374 2
2140 3
0977 0
2123 1
2120 3
2119 0
1412 2
1408 3
1406 0
0892 1
1272 3
1902 2
0742 0
2275 1
0350 0
1502 0
0219 0
1880 3
2136 3
2134 0
0979 1
1875 1
0848 0
2126 2
1741 0
1739 2
2122 1
1342 0
1332 1
0938 0
0551 0
1572 0
0417 0
1314 0
1825 1
1824 1
2335 0
1821 1
2200 1
2199 2
0137 0
1419 2
1418 1
1414 0
1939 1
0635 2
0636 3
0333 1
0553 1
1909 1
0745 0
0613 2
0737 2
2013 1
2012 0
0347 3
0344 2
0969 1
0982 3
0981 0
0980 1
2130 0
2129 1
2128 3
1743 1
1740 2
0972 2
0970 2
0315 1
0569 0
0567 0
0555 0
0937 3
0425 2
0936 0
0166 1
0802 1
0032 0
1435 1
0024 0
2198 0
1416 1
1415 0
0898 2
0896 1
0616 0
0614 0
1504 0
2014 0
2395 1
2396 0
0346 0
2138 0
2135 0
0341 0
0340 1
0343 2
1751 0
0342 2
2127 1
0975 0
1341 0
1971 0
0554 2
0167 1
0164 2
2337 1
0924 1
0136 2
1413 1
1665 0
0415 0
0733 0
2139 0
0570 1
2137 1
2132 0
2133 0
2131 1
0946 0
0945 0
0944 1
2394 0
1439 0
